timestamp,ball,lon,lat,ball_speed_mps,ball_direction_deg,timestamp_utc8,ship_id,ship_lon_interpolated,ship_lat_interpolated,ship_s_interpolated,distance_to_test_point_km,ship_orig_shipTypeCode,ship_orig_navStatus,ship_orig_latestPortStatus,ship_orig_lengthBow,ship_orig_lengthStern,ship_orig_breadthPort,ship_orig_breadthStarboard,ship_orig_y,ship_orig_c,ship_orig_e,ship_orig_f,ship_orig_p,ship_orig_b,ship_orig_d,ship_orig_h,ship_orig_j,ship_orig_v,ship_orig_r,ship_orig_l,ship_orig_m,ship_orig_timestamp_utc8,ship_orig_lon_ship,ship_orig_lat_ship,ship_orig_t_unix,ship_orig_i,corrected_final_total_dBA
2025-06-04 04:54:48+00:00,6,114.299721,30.575947,1.404773365,32.54884587,2025-06-04 12:54:48+08:00,3034734,114.2839733,30.557085,109.5,2.579712869,E00,SAIL_NORMAL,1,18,18,4,4,60,3285,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,,6/4/2025 9:50,36,413841986,2025-06-04 12:54:45+08:00,114.2840667,30.55695667,1749012885,3034734,90.22950658
2025-06-04 04:54:48+00:00,6,114.299721,30.575947,1.404773365,32.54884587,2025-06-04 12:54:48+08:00,3117079,114.2978687,30.57280267,60.68,0.391261886,B01,SAIL_NORMAL,1,93,16,10,9,70,306,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:54:40+08:00,114.2977567,30.57262667,1749012880,3117079,90.22950658
2025-06-04 04:54:48+00:00,6,114.299721,30.575947,1.404773365,32.54884587,2025-06-04 12:54:48+08:00,3203193,114.2936809,30.57717332,2.769230769,0.595127936,E00,SAIL_SLOW,3,23,23,5,5,60,0,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:54:21+08:00,114.2936933,30.57723667,1749012861,3203193,90.22950658
2025-06-04 04:54:48+00:00,6,114.299721,30.575947,1.404773365,32.54884587,2025-06-04 12:54:48+08:00,3227928,114.3149817,30.59718833,64,2.772693923,B01,SAIL_NORMAL,1,110,20,6,10,70,322,QINHE1302,CHN,NANTONG,16,51,0,,,6/10/2025 17:55,130,413849328,2025-06-04 12:54:48+08:00,114.3149817,30.59718833,1749012888,3227928,90.22950658
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,16454,114.3013578,30.57876163,74.77352815,0.271182945,B01,SAIL_NORMAL,1,69,10,7,7,70,337,E HONG SHUN 2222,CHN,NEW YORK,14,30,33,,,12/10/2025 12:00,79,413828594,2025-06-04 12:56:15+08:00,114.3022,30.57885,1749012975,16454,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,127786,114.2894056,30.56551597,30,1.599139487,B01,SAIL_SLOW,1,100,29,10,11,70,2052,YU XIN HUO 19333,CHN,YUE YANG,21,63,205,,,6/6/2025 8:00,129,413971693,2025-06-04 12:55:51+08:00,114.2893667,30.56543333,1749012951,127786,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,176355,114.2835067,30.56062667,100,2.379704392,H00,SAIL_NORMAL,3,5,15,3,2,55,1512,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:55:44+08:00,114.2835067,30.56062667,1749012944,176355,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,216707,114.2953689,30.57446467,31.93333333,0.512494868,B01,SAIL_SLOW,1,40,10,5,4,70,2131,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:55:42+08:00,114.2953867,30.57449,1749012942,216707,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,227203,114.2847188,30.55382075,76.3,2.922340759,H00,SAIL_NORMAL,1,15,115,10,6,70,290,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 12:55:47+08:00,114.2847783,30.553915,1749012947,227203,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,285954,114.2875752,30.55827871,66,2.357432809,B01,SAIL_NORMAL,1,70,12,10,4,70,307,GAN YANG 6668,CHN,NANJING,14,50,30,0,0,1/2/2013 17:24,82,413824393,2025-06-04 12:55:45+08:00,114.2875933,30.558305,1749012945,285954,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,295869,114.3082879,30.58689667,59,1.387733925,B01,SAIL_NORMAL,1,95,15,5,14,70,297,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:55:49+08:00,114.3083683,30.58701667,1749012949,295869,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,475176,114.2925344,30.56517815,61,1.456938865,B01,SAIL_NORMAL,1,90,30,10,11,70,287,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:55:43+08:00,114.2925167,30.56515,1749012943,475176,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,2228882,114.3125521,30.59353389,59.76190476,2.227378851,H00,SAIL_NORMAL,1,5,63,7,7,70,296,ZHEN HANG JI 989,CHN,YUEYANG,14,18,29,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:55:54+08:00,114.3127033,30.59376167,1749012954,2228882,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,2329396,114.289015,30.55395182,7.889867841,2.723593008,E00,SAIL_SLOW,1,23,23,5,5,60,2373,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,0,6/3/2025 7:20,46,413841157,2025-06-04 13:00:55+08:00,114.2889533,30.55396667,1749013255,2329396,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,2596442,114.2915431,30.56962711,32,1.126591275,B01,SAIL_SLOW,2,73,10,7,7,70,2316,WANHUAYUN2019,CHN,LIJIAJIMAODI,14,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:55:36+08:00,114.2916533,30.5697,1749012936,2596442,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,3034734,114.2817133,30.55809556,60,2.703948245,E00,SAIL_NORMAL,1,18,18,4,4,60,2555,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,,6/4/2025 9:50,36,413841986,2025-06-04 12:55:45+08:00,114.28168,30.55809,1749012945,3034734,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,3117079,114.2988186,30.57416194,60,0.293935828,B01,SAIL_NORMAL,1,93,16,10,9,70,332,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:55:40+08:00,114.2987583,30.57407167,1749012940,3117079,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,3203193,114.293655,30.57704194,8.512820513,0.623710767,E00,SAIL_SLOW,3,23,23,5,5,60,0,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:54:21+08:00,114.2936933,30.57723667,1749012861,3203193,83.78371656
2025-06-04 04:55:44+00:00,6,114.300133,30.576557,1.401125972,30.17772869,2025-06-04 12:55:44+08:00,3227928,114.3159725,30.59852583,60.5,2.870496455,B01,SAIL_NORMAL,1,110,20,6,10,70,298,QINHE1302,CHN,NANTONG,16,51,,,,6/10/2025 17:55,130,413849328,2025-06-04 12:55:40+08:00,114.315935,30.59844167,1749012940,3227928,83.78371656
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,16454,114.3028715,30.57949541,75.0099167,0.341813414,B01,SAIL_NORMAL,1,69,10,7,7,70,337,E HONG SHUN 2222,CHN,NEW YORK,14,30,33,,,12/10/2025 12:00,79,413828594,2025-06-04 12:56:15+08:00,114.3022,30.57885,1749012975,16454,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,127786,114.2889761,30.56479638,30,1.763618187,B01,SAIL_SLOW,1,100,29,10,11,70,2078,YU XIN HUO 19333,CHN,YUE YANG,21,63,207,,,6/6/2025 8:00,129,413971693,2025-06-04 12:56:37+08:00,114.289,30.56483333,1749012997,127786,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,176355,114.2832578,30.55881911,61.73333333,2.623858531,H00,SAIL_NORMAL,3,5,15,3,2,55,1702,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:56:44+08:00,114.28324,30.55869,1749013004,176355,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,216707,114.2948836,30.573746,31.93333333,0.661949898,B01,SAIL_SLOW,1,40,10,5,4,70,2086,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:56:42+08:00,114.2948667,30.57372,1749013002,216707,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,227203,114.2857583,30.555565,72,2.78276938,H00,SAIL_NORMAL,1,15,115,10,6,70,277,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 12:56:40+08:00,114.2857583,30.555565,1749013000,227203,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,285954,114.2886444,30.55972955,65.3902439,2.244419727,B01,SAIL_NORMAL,1,70,12,10,4,70,326,GAN YANG 6668,CHN,NANJING,14,50,32,0,0,1/2/2013 17:24,82,413824393,2025-06-04 12:56:56+08:00,114.2889417,30.560125,1749013016,285954,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,295869,114.3091633,30.588235,59,1.480149832,B01,SAIL_NORMAL,1,95,15,5,14,70,296,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:56:40+08:00,114.3091633,30.588235,1749013000,295869,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,475176,114.293472,30.56662667,61,1.350554684,B01,SAIL_NORMAL,1,90,30,10,11,70,310,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:56:31+08:00,114.293315,30.56640667,1749012991,475176,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,2228882,114.3134849,30.59488633,60.46666667,2.324290672,H00,SAIL_NORMAL,1,5,63,7,7,70,308,ZHEN HANG JI 989,CHN,YUEYANG,14,18,30,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:56:54+08:00,114.3137167,30.59522,1749013014,2228882,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,2329396,114.2890039,30.5539545,8.629955947,2.800748049,E00,SAIL_SLOW,1,23,23,5,5,60,2373,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,0,6/3/2025 7:20,46,413841157,2025-06-04 13:00:55+08:00,114.2889533,30.55396667,1749013255,2329396,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,2596442,114.2907378,30.56911689,32.13333333,1.296205939,B01,SAIL_SLOW,2,73,10,7,7,70,2378,WANHUAYUN2019,CHN,LIJIAJIMAODI,14,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:56:36+08:00,114.2908,30.56914667,1749012996,2596442,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,3034734,114.2806033,30.55767,25,2.885899942,E00,SAIL_SLOW,1,18,18,4,4,60,2371,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,0,6/4/2025 9:50,36,413841986,2025-06-04 12:56:40+08:00,114.2806033,30.55767,1749013000,3034734,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,3117079,114.2997683,30.57550667,60,0.197854513,B01,SAIL_NORMAL,1,80,29,10,9,70,312,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:56:40+08:00,114.2997683,30.57550667,1749013000,3117079,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,3203193,114.2936292,30.57691055,14.25641026,0.663963723,E00,SAIL_SLOW,3,23,23,5,5,60,0,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:54:21+08:00,114.2936933,30.57723667,1749012861,3203193,78.02539338
2025-06-04 04:56:40+00:00,6,114.300545,30.57716,1.389125734,30.46575855,2025-06-04 12:56:40+08:00,3227928,114.3168917,30.59997583,68.25,2.975916077,B01,SAIL_NORMAL,1,110,20,6,10,70,283,QINHE1302,CHN,NANTONG,16,51,0,,,6/10/2025 17:55,130,413849328,2025-06-04 12:56:38+08:00,114.31685,30.59993,1749012998,3227928,78.02539338
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,16454,114.3043757,30.58094113,75.03213011,0.480274921,B01,SAIL_NORMAL,1,69,10,7,7,70,337,E HONG SHUN 2222,CHN,NEW YORK,14,30,33,,,12/10/2025 12:00,79,413828594,2025-06-04 12:56:15+08:00,114.3022,30.57885,1749012975,16454,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,127786,114.2885391,30.56410652,30,1.92757971,B01,SAIL_SLOW,1,100,29,10,11,70,2087,YU XIN HUO 19333,CHN,YUE YANG,21,63,208,,,6/6/2025 8:00,129,413971693,2025-06-04 12:57:46+08:00,114.2884667,30.56398333,1749013066,127786,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,176355,114.2848187,30.559594,130.8,2.541626149,H00,SAIL_NORMAL,3,5,15,3,2,55,100,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:57:44+08:00,114.2850533,30.56003667,1749013064,176355,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,216707,114.2943893,30.573032,32,0.820673661,B01,SAIL_SLOW,1,40,10,5,4,70,2124,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:57:12+08:00,114.2946133,30.57333333,1749013032,216707,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,227203,114.2868482,30.55719718,70.15384615,2.652692492,H00,SAIL_NORMAL,1,15,115,10,6,70,312,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 12:57:34+08:00,114.2868067,30.55714,1749013054,227203,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,285954,114.2896913,30.56118862,66.68965517,2.132969593,B01,SAIL_NORMAL,1,70,12,10,4,70,307,GAN YANG 6668,CHN,NANJING,14,50,30,0,0,1/2/2013 17:24,82,413824393,2025-06-04 12:57:27+08:00,114.2895217,30.560945,1749013047,285954,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,295869,114.3100754,30.58954333,57.5,1.570605214,B01,SAIL_NORMAL,1,95,15,5,14,70,293,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:57:33+08:00,114.31003,30.589475,1749013053,295869,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,475176,114.2944539,30.56795348,61,1.254971811,B01,SAIL_NORMAL,1,90,30,10,11,70,332,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:57:31+08:00,114.2943767,30.56784667,1749013051,475176,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,2228882,114.3143739,30.59619389,59.33333333,2.41353755,H00,SAIL_NORMAL,1,5,63,7,7,70,301,ZHEN HANG JI 989,CHN,YUEYANG,14,18,30,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:57:26+08:00,114.3142167,30.59594833,1749013046,2228882,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,2329396,114.2889928,30.55395717,9.370044053,2.879267659,E00,SAIL_SLOW,1,23,23,5,5,60,2373,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,0,6/3/2025 7:20,46,413841157,2025-06-04 13:00:55+08:00,114.2889533,30.55396667,1749013255,2329396,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,2596442,114.2898533,30.56870333,34,1.464987765,B01,SAIL_SLOW,2,73,10,7,7,70,2439,WANHUAYUN2019,CHN,LIJIAJIMAODI,14,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:57:36+08:00,114.2898533,30.56870333,1749013056,2596442,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,3034734,114.2804591,30.55757664,6.162037037,2.980175635,E00,SAIL_SLOW,1,18,18,4,4,60,0,JIANGCHENG6HAO,CHN,ZHONGHUALU2HAO,8,19,,,,6/4/2025 9:50,36,413841986,2025-06-04 12:57:05+08:00,114.2804533,30.55758333,1749013025,3034734,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,3117079,114.3006856,30.57684167,60,0.106804737,B01,SAIL_NORMAL,1,80,29,10,9,70,321,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:57:34+08:00,114.30064,30.57679,1749013054,3117079,83.37375927
2025-06-04 04:57:36+00:00,6,114.300957,30.577776,1.411433335,29.93430576,2025-06-04 12:57:36+08:00,3203193,114.2936033,30.57677917,20,0.7139897,E00,SAIL_SLOW,3,23,23,5,5,60,0,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:54:21+08:00,114.2936933,30.57723667,1749012861,3203193,83.37375927
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,16454,114.30588,30.58238686,75.05434351,0.624196936,B01,SAIL_NORMAL,1,69,10,7,7,70,337,E HONG SHUN 2222,CHN,NEW YORK,14,30,33,,,12/10/2025 12:00,79,413828594,2025-06-04 12:56:15+08:00,114.3022,30.57885,1749012975,16454,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,127786,114.2880833,30.56343333,30,2.086302515,B01,SAIL_SLOW,1,100,29,10,11,70,2127,YU XIN HUO 19333,CHN,YUE YANG,21,63,212,,0,6/6/2025 8:00,129,413971693,2025-06-04 12:58:32+08:00,114.2880833,30.56343333,1749013112,127786,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,176355,114.2843867,30.56186267,71.2,2.446824506,H00,SAIL_NORMAL,3,5,15,3,2,55,2629,HAIXUN12338,CHN,WUHAN,5,24,,,,1/3/2022 21:46,20,413840368,2025-06-04 12:58:44+08:00,114.2839867,30.56199333,1749013124,176355,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,216707,114.2938844,30.57231704,32,0.979453891,B01,SAIL_SLOW,1,40,10,5,4,70,2124,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:58:12+08:00,114.2940533,30.57258,1749013092,216707,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,227203,114.2879582,30.55875949,69.38461538,2.522975268,H00,SAIL_NORMAL,1,15,115,10,6,70,303,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 12:58:37+08:00,114.288055,30.55889667,1749013117,227203,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,285954,114.2906926,30.56261466,65.86206897,2.021576802,B01,SAIL_NORMAL,1,70,12,10,4,70,311,GAN YANG 6668,CHN,NANJING,14,50,31,0,0,1/2/2013 17:24,82,413824393,2025-06-04 12:58:28+08:00,114.29062,30.56251167,1749013108,285954,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,295869,114.3109341,30.59085463,58.66666667,1.663782793,B01,SAIL_NORMAL,1,95,15,5,14,70,276,HAINIU11,CHN,JINGJIANG,19,42,,,,6/6/2025 8:23,110,413774857,2025-06-04 12:58:36+08:00,114.3109983,30.59094833,1749013116,295869,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,475176,114.2954557,30.56929722,60,1.151544328,B01,SAIL_NORMAL,1,90,30,10,11,70,319,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 12:58:31+08:00,114.2954383,30.56927333,1749013111,475176,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,2228882,114.3152502,30.59754089,58.82926829,2.511147048,H00,SAIL_NORMAL,1,5,63,7,7,70,297,ZHEN HANG JI 989,CHN,YUEYANG,14,18,29,0,0,6/1/2025 14:00,68,413841928,2025-06-04 12:58:25+08:00,114.3151367,30.597375,1749013105,2228882,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,2329396,114.2889817,30.55395984,10.11013216,2.952469432,E00,SAIL_SLOW,1,23,23,5,5,60,2373,JIANGCHENG1HAO,CHN,WUHAN,10,22,,,0,6/3/2025 7:20,46,413841157,2025-06-04 13:00:55+08:00,114.2889533,30.55396667,1749013255,2329396,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,2596442,114.288904,30.56832778,34.86666667,1.630494249,B01,SAIL_SLOW,2,73,10,7,8,70,2388,WANHUAYUN2019,CHN,LIJIAJIMAODI,15,38,,,,1/5/2026 23:30,83,413842737,2025-06-04 12:58:36+08:00,114.28884,30.56829667,1749013116,2596442,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,3117079,114.3016611,30.57813819,60,0.0381395,B01,SAIL_NORMAL,1,93,16,10,9,70,346,DA MEI 09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 12:58:34+08:00,114.3016933,30.57818333,1749013114,3117079,87.06968192
2025-06-04 04:58:32+00:00,6,114.301346,30.578348,1.316133013,30.34875795,2025-06-04 12:58:32+08:00,3203193,114.2935775,30.57664778,25.74358974,0.76864635,E00,SAIL_SLOW,3,23,23,5,5,60,0,JIANGCHENG3HAO,CHN,QINGCHUANMATOU,10,20,,,,1/2/2016 9:50,46,413841902,2025-06-04 12:54:21+08:00,114.2936933,30.57723667,1749012861,3203193,87.06968192
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,16454,114.3073842,30.58383258,75.07655692,0.764582099,B01,SAIL_NORMAL,1,69,10,7,7,70,337,E HONG SHUN 2222,CHN,NEW YORK,14,30,33,,,12/10/2025 12:00,79,413828594,2025-06-04 12:56:15+08:00,114.3022,30.57885,1749012975,16454,83.84047987
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,127786,114.2876099,30.56272995,30,2.252500144,B01,SAIL_SLOW,1,100,29,10,11,70,2121,YU XIN HUO 19333,CHN,YUE YANG,21,63,212,,0,6/6/2025 8:00,129,413971693,2025-06-04 12:59:41+08:00,114.2875,30.56256667,1749013181,127786,83.84047987
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,176355,114.2829559,30.56155205,39.53846154,2.640457263,H00,SAIL_SLOW,3,5,15,3,2,55,2370,HAIXUN12338,CHN,WUHAN,5,24,,,1,1/3/2022 21:46,20,413840368,2025-06-04 12:59:40+08:00,114.2827467,30.56143667,1749013180,176355,83.84047987
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,216707,114.2934116,30.57158074,32,1.143635371,B01,SAIL_SLOW,1,40,10,5,4,70,2082,YUZHOUKOUHUO8808,CHN,YUEYANG,9,30,,,,12/3/2025 13:16,50,413827134,2025-06-04 12:59:42+08:00,114.2932933,30.57139667,1749013182,216707,83.84047987
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,227203,114.2890235,30.56027561,65.36363636,2.403321928,H00,SAIL_NORMAL,1,15,115,10,6,70,328,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 12:59:30+08:00,114.2890617,30.56032833,1749013170,227203,83.84047987
2025-06-04 04:59:28+00:00,6,114.301765,30.578941,1.378222259,31.31264086,2025-06-04 12:59:28+08:00,285954,114.2917187,30.5640727,65,1.909389961,B01,SAIL_NORMAL,1,70,12,10,4,70,312,GAN YANG 6668,CHN,NANJING,14,50,31,0,0,1/2/2013 17:24,82,413824393,2025-06-04 12:59:39+08:00,114.2919217,30.56436167,1749013179,285954,83.84047987
